"Countries","ResidualCorrelation"
"SENEGAL (OLS) and SOUTHAFRICA (NLS-1)",-0.0893639600072899
"SEYCHELLES (NLS-1) and SOUTHAFRICA (NLS-1)",0.092420633018195
"SIERRALEONE (NLS-1) and SOUTHAFRICA (NLS-1)",0.15758676626768
"SOMALIA (NLS-1) and SOUTHAFRICA (NLS-1)",-0.147516521880589
"ALGERIA (NLS-1) and SUDAN (OLS)",-0.251881067984813
"ANGOLA (OLS) and SUDAN (OLS)",-0.171940651760311
"BENIN (NLS-1) and SUDAN (OLS)",-0.227012081395379
"BOTSWANA (NLS-1) and SUDAN (OLS)",0.145748647842299
"BURKINAFASO (NLS-1) and SUDAN (OLS)",0.226468680192035
"BURUNDI (NLS-1) and SUDAN (OLS)",-0.00597169729471468
"CABOVERDE (OLS) and SUDAN (OLS)",0.154713707039729
"CAMEROON (NLS-1) and SUDAN (OLS)",-0.237692068838687
"CAR (NLS-2) and SUDAN (OLS)",-0.0159790533263864
"CHAD (NLS-1) and SUDAN (OLS)",-0.00624726749400982
"COMOROS (NLS-1) and SUDAN (OLS)",-0.0636076898803119
"CONGODR (NLS-2) and SUDAN (OLS)",-0.134080080174283
"CONGOREPUB (NLS-1) and SUDAN (OLS)",0.0239199597551615
"DJIBOUTI (NLS-1) and SUDAN (OLS)",-0.167708774191317
"EGYPT (NLS-1) and SUDAN (OLS)",0.131361895287416
"EQGUINEA (NLS-2) and SUDAN (OLS)",-0.108001771899298
"ERITREA (OLS) and SUDAN (OLS)",-0.0277875321423267
"ETHIOPIA (NLS-2) and SUDAN (OLS)",0.147564562608078
"GABON (NLS-1) and SUDAN (OLS)",0.343097980418471
"GAMBIA (NLS-1) and SUDAN (OLS)",0.144732205324012
"GHANA (OLS) and SUDAN (OLS)",-0.111278128549139
"GUINEA (NLS-1) and SUDAN (OLS)",-0.016566618600852
"GUINEABISSAU (NLS-1) and SUDAN (OLS)",0.226886477093763
"IVORYCOAST (NLS-1) and SUDAN (OLS)",-0.146055702876906
"KENYA (NLS-1) and SUDAN (OLS)",-0.247726443908665
"LESOTHO (NLS-1) and SUDAN (OLS)",-0.0239830527513045
"LIBERIA (NLS-2) and SUDAN (OLS)",0.0830749109625931
"LIBYA (NLS-2) and SUDAN (OLS)",0.077770135602188
"MADAGASCAR (NLS-1) and SUDAN (OLS)",0.0894570585436051
"MALAWI (NLS-1) and SUDAN (OLS)",-0.187971796828981
"MALI (NLS-1) and SUDAN (OLS)",0.109257625130071
"MAURITANIA (OLS) and SUDAN (OLS)",0.153873304254362
"MAURITIUS (OLS) and SUDAN (OLS)",0.0878192372860759
"MOROCCO (NLS-1) and SUDAN (OLS)",0.00881374004665391
"MOZAMBIQUE (NLS-1) and SUDAN (OLS)",0.160788087055522
"NAMIBIA (NLS-1) and SUDAN (OLS)",-0.00298326668366521
"NIGER (NLS-1) and SUDAN (OLS)",0.0181898140284674
"NIGERIA (NLS-1) and SUDAN (OLS)",-0.101233624419807
"RWANDA (NLS-1) and SUDAN (OLS)",-0.00961280876285749
"SAOTOME (NLS-1) and SUDAN (OLS)",-0.220502154738485
"SENEGAL (OLS) and SUDAN (OLS)",0.315254329470361
"SEYCHELLES (NLS-1) and SUDAN (OLS)",-0.124563283409005
"SIERRALEONE (NLS-1) and SUDAN (OLS)",-0.0264960481871872
"SOMALIA (NLS-1) and SUDAN (OLS)",-0.153745966590474
"SOUTHAFRICA (NLS-1) and SUDAN (OLS)",0.0636319472388698
"ALGERIA (NLS-1) and TANZANIA (NLS-1)",0.0541875462136672
"ANGOLA (OLS) and TANZANIA (NLS-1)",0.200914216933346
"BENIN (NLS-1) and TANZANIA (NLS-1)",-0.100129887360964
"BOTSWANA (NLS-1) and TANZANIA (NLS-1)",-0.124053524150387
"BURKINAFASO (NLS-1) and TANZANIA (NLS-1)",0.067748822140831
"BURUNDI (NLS-1) and TANZANIA (NLS-1)",0.0684470675360865
"CABOVERDE (OLS) and TANZANIA (NLS-1)",-0.181751757077571
"CAMEROON (NLS-1) and TANZANIA (NLS-1)",-0.0419366591259341
"CAR (NLS-2) and TANZANIA (NLS-1)",0.0104988731589595
"CHAD (NLS-1) and TANZANIA (NLS-1)",-0.147215094770916
"COMOROS (NLS-1) and TANZANIA (NLS-1)",-0.200663050104421
"CONGODR (NLS-2) and TANZANIA (NLS-1)",0.00451299887674741
"CONGOREPUB (NLS-1) and TANZANIA (NLS-1)",-0.254370656754788
"DJIBOUTI (NLS-1) and TANZANIA (NLS-1)",0.0723886598709174
"EGYPT (NLS-1) and TANZANIA (NLS-1)",-0.138450386058577
"EQGUINEA (NLS-2) and TANZANIA (NLS-1)",-0.0211627005146762
"ERITREA (OLS) and TANZANIA (NLS-1)",0.00645871044324646
"ETHIOPIA (NLS-2) and TANZANIA (NLS-1)",0.021752920825231
"GABON (NLS-1) and TANZANIA (NLS-1)",0.140658812268062
"GAMBIA (NLS-1) and TANZANIA (NLS-1)",0.0730489741504383
"GHANA (OLS) and TANZANIA (NLS-1)",-0.0300664313745967
"GUINEA (NLS-1) and TANZANIA (NLS-1)",0.275131105788177
"GUINEABISSAU (NLS-1) and TANZANIA (NLS-1)",-0.0600224218974106
"IVORYCOAST (NLS-1) and TANZANIA (NLS-1)",0.134274573374311
"KENYA (NLS-1) and TANZANIA (NLS-1)",-0.0277887720465575
"LESOTHO (NLS-1) and TANZANIA (NLS-1)",-0.0748184612061963
"LIBERIA (NLS-2) and TANZANIA (NLS-1)",-0.092698887243824
"LIBYA (NLS-2) and TANZANIA (NLS-1)",-0.0947843683564922
"MADAGASCAR (NLS-1) and TANZANIA (NLS-1)",0.242384552665857
"MALAWI (NLS-1) and TANZANIA (NLS-1)",0.0259653319814126
"MALI (NLS-1) and TANZANIA (NLS-1)",0.250231751205852
"MAURITANIA (OLS) and TANZANIA (NLS-1)",-0.0634082797499217
"MAURITIUS (OLS) and TANZANIA (NLS-1)",-0.225010578152542
"MOROCCO (NLS-1) and TANZANIA (NLS-1)",0.159392041820943
"MOZAMBIQUE (NLS-1) and TANZANIA (NLS-1)",0.254698141924492
"NAMIBIA (NLS-1) and TANZANIA (NLS-1)",0.115600973436739
"NIGER (NLS-1) and TANZANIA (NLS-1)",-0.0241122397564628
"NIGERIA (NLS-1) and TANZANIA (NLS-1)",0.0906112095215972
"RWANDA (NLS-1) and TANZANIA (NLS-1)",-0.207095275718928
"SAOTOME (NLS-1) and TANZANIA (NLS-1)",-0.0193587812549465
"SENEGAL (OLS) and TANZANIA (NLS-1)",0.203221042881987
"SEYCHELLES (NLS-1) and TANZANIA (NLS-1)",-0.0210055068507289
"SIERRALEONE (NLS-1) and TANZANIA (NLS-1)",0.16570001857879
"SOMALIA (NLS-1) and TANZANIA (NLS-1)",0.177511248765788
"SOUTHAFRICA (NLS-1) and TANZANIA (NLS-1)",0.133208765731406
"SUDAN (OLS) and TANZANIA (NLS-1)",-0.0275903445946824
"ALGERIA (NLS-1) and TOGO (OLS)",-0.0207212355333979
"ANGOLA (OLS) and TOGO (OLS)",0.284081024264738
"BENIN (NLS-1) and TOGO (OLS)",0.0630485906933238
"BOTSWANA (NLS-1) and TOGO (OLS)",0.129830564441373
"BURKINAFASO (NLS-1) and TOGO (OLS)",0.18712381171742
"BURUNDI (NLS-1) and TOGO (OLS)",-0.165690215293099
"CABOVERDE (OLS) and TOGO (OLS)",-0.0354224870279374
"CAMEROON (NLS-1) and TOGO (OLS)",0.330247773778077
"CAR (NLS-2) and TOGO (OLS)",0.106176640531904
"CHAD (NLS-1) and TOGO (OLS)",0.290640496855823
"COMOROS (NLS-1) and TOGO (OLS)",-0.136678585698695
"CONGODR (NLS-2) and TOGO (OLS)",0.32226101033212
"CONGOREPUB (NLS-1) and TOGO (OLS)",-0.0373250714425198
"DJIBOUTI (NLS-1) and TOGO (OLS)",0.241692052215874
"EGYPT (NLS-1) and TOGO (OLS)",0.365408319842913
"EQGUINEA (NLS-2) and TOGO (OLS)",0.248813914895711
"ERITREA (OLS) and TOGO (OLS)",-0.0127037093664164
"ETHIOPIA (NLS-2) and TOGO (OLS)",-0.147246098348034
"GABON (NLS-1) and TOGO (OLS)",-0.0708592421981698
"GAMBIA (NLS-1) and TOGO (OLS)",-0.144382424640299
"GHANA (OLS) and TOGO (OLS)",0.259052826399275
"GUINEA (NLS-1) and TOGO (OLS)",0.123869227096446
"GUINEABISSAU (NLS-1) and TOGO (OLS)",-0.0464919264777462
"IVORYCOAST (NLS-1) and TOGO (OLS)",0.0326180341733163
"KENYA (NLS-1) and TOGO (OLS)",0.114971064900368
"LESOTHO (NLS-1) and TOGO (OLS)",0.1141030928154
"LIBERIA (NLS-2) and TOGO (OLS)",0.216540269857128
"LIBYA (NLS-2) and TOGO (OLS)",-0.00326126916621323
"MADAGASCAR (NLS-1) and TOGO (OLS)",0.120215782547891
"MALAWI (NLS-1) and TOGO (OLS)",0.124808639048521
"MALI (NLS-1) and TOGO (OLS)",-0.0151500780134398
"MAURITANIA (OLS) and TOGO (OLS)",0.0282959325883478
"MAURITIUS (OLS) and TOGO (OLS)",-0.204262026924355
"MOROCCO (NLS-1) and TOGO (OLS)",0.3267017160206
"MOZAMBIQUE (NLS-1) and TOGO (OLS)",0.0956141528021373
"NAMIBIA (NLS-1) and TOGO (OLS)",0.171018045826003
"NIGER (NLS-1) and TOGO (OLS)",0.0297260503370638
"NIGERIA (NLS-1) and TOGO (OLS)",0.298470708205663
"RWANDA (NLS-1) and TOGO (OLS)",-0.0632743210057673
"SAOTOME (NLS-1) and TOGO (OLS)",0.0354225782258707
"SENEGAL (OLS) and TOGO (OLS)",-0.163482275893824
"SEYCHELLES (NLS-1) and TOGO (OLS)",-0.142239161589202
"SIERRALEONE (NLS-1) and TOGO (OLS)",0.015407110106609
"SOMALIA (NLS-1) and TOGO (OLS)",0.190131244115347
"SOUTHAFRICA (NLS-1) and TOGO (OLS)",0.148485754773042
"SUDAN (OLS) and TOGO (OLS)",-0.265046724044933
"TANZANIA (NLS-1) and TOGO (OLS)",0.0810927248817303
"ALGERIA (NLS-1) and TUNISIA (NLS-1)",0.280517139429757
"ANGOLA (OLS) and TUNISIA (NLS-1)",0.0935426541809955
"BENIN (NLS-1) and TUNISIA (NLS-1)",0.145016923347709
"BOTSWANA (NLS-1) and TUNISIA (NLS-1)",0.159394930931004
"BURKINAFASO (NLS-1) and TUNISIA (NLS-1)",-0.0644216158840773
"BURUNDI (NLS-1) and TUNISIA (NLS-1)",-0.178666861925284
"CABOVERDE (OLS) and TUNISIA (NLS-1)",-0.00614912137992191
"CAMEROON (NLS-1) and TUNISIA (NLS-1)",0.171699091507162
"CAR (NLS-2) and TUNISIA (NLS-1)",-0.00418482436298504
"CHAD (NLS-1) and TUNISIA (NLS-1)",0.0667507852634248
"COMOROS (NLS-1) and TUNISIA (NLS-1)",0.0899080377671749
"CONGODR (NLS-2) and TUNISIA (NLS-1)",-0.0660020142002676
"CONGOREPUB (NLS-1) and TUNISIA (NLS-1)",0.0626186531349829
"DJIBOUTI (NLS-1) and TUNISIA (NLS-1)",-0.0199790251538608
"EGYPT (NLS-1) and TUNISIA (NLS-1)",0.271983873819703
"EQGUINEA (NLS-2) and TUNISIA (NLS-1)",0.167320678654033
"ERITREA (OLS) and TUNISIA (NLS-1)",-0.146789443674517
"ETHIOPIA (NLS-2) and TUNISIA (NLS-1)",0.162821852901092
"GABON (NLS-1) and TUNISIA (NLS-1)",-0.0607612847058063
"GAMBIA (NLS-1) and TUNISIA (NLS-1)",0.10383450197991
"GHANA (OLS) and TUNISIA (NLS-1)",-0.138827172988071
"GUINEA (NLS-1) and TUNISIA (NLS-1)",0.0213803847139087
"GUINEABISSAU (NLS-1) and TUNISIA (NLS-1)",-0.175036494525945
"IVORYCOAST (NLS-1) and TUNISIA (NLS-1)",-0.0354385367889026
"KENYA (NLS-1) and TUNISIA (NLS-1)",0.283162136062368
"LESOTHO (NLS-1) and TUNISIA (NLS-1)",-0.23104103045668
"LIBERIA (NLS-2) and TUNISIA (NLS-1)",0.00206620716530243
"LIBYA (NLS-2) and TUNISIA (NLS-1)",0.323415340291021
"MADAGASCAR (NLS-1) and TUNISIA (NLS-1)",0.104124594645857
"MALAWI (NLS-1) and TUNISIA (NLS-1)",0.00404278156371362
"MALI (NLS-1) and TUNISIA (NLS-1)",-0.0194914459829992
"MAURITANIA (OLS) and TUNISIA (NLS-1)",0.143594526736102
"MAURITIUS (OLS) and TUNISIA (NLS-1)",0.0352388937060537
"MOROCCO (NLS-1) and TUNISIA (NLS-1)",-0.0723249292500842
"MOZAMBIQUE (NLS-1) and TUNISIA (NLS-1)",-0.0416894723405951
"NAMIBIA (NLS-1) and TUNISIA (NLS-1)",0.151273626276228
"NIGER (NLS-1) and TUNISIA (NLS-1)",-0.0139393044217343
"NIGERIA (NLS-1) and TUNISIA (NLS-1)",0.23615764126761
"RWANDA (NLS-1) and TUNISIA (NLS-1)",-0.149206080956762
"SAOTOME (NLS-1) and TUNISIA (NLS-1)",-0.0128637339296473
"SENEGAL (OLS) and TUNISIA (NLS-1)",0.28444597318141
"SEYCHELLES (NLS-1) and TUNISIA (NLS-1)",0.221634791883965
"SIERRALEONE (NLS-1) and TUNISIA (NLS-1)",-0.176885147869327
"SOMALIA (NLS-1) and TUNISIA (NLS-1)",-0.0217804334374803
"SOUTHAFRICA (NLS-1) and TUNISIA (NLS-1)",-0.0837040151741322
"SUDAN (OLS) and TUNISIA (NLS-1)",-0.0900654349492319
"TANZANIA (NLS-1) and TUNISIA (NLS-1)",-0.108137930956415
"TOGO (OLS) and TUNISIA (NLS-1)",-0.00160804988828466
"ALGERIA (NLS-1) and UGANDA (OLS)",-0.149697004198214
"ANGOLA (OLS) and UGANDA (OLS)",-0.0990848638639143
"BENIN (NLS-1) and UGANDA (OLS)",0.132087455763522
"BOTSWANA (NLS-1) and UGANDA (OLS)",0.164535324376111
"BURKINAFASO (NLS-1) and UGANDA (OLS)",0.00505514223135506
"BURUNDI (NLS-1) and UGANDA (OLS)",0.0800892368011734
"CABOVERDE (OLS) and UGANDA (OLS)",0.202302506339667
"CAMEROON (NLS-1) and UGANDA (OLS)",-0.0704912828442065
"CAR (NLS-2) and UGANDA (OLS)",0.015209055679823
"CHAD (NLS-1) and UGANDA (OLS)",0.116378052182576
"COMOROS (NLS-1) and UGANDA (OLS)",-0.171973170701736
"CONGODR (NLS-2) and UGANDA (OLS)",-0.00330745216502408
"CONGOREPUB (NLS-1) and UGANDA (OLS)",0.0509673107262754
"DJIBOUTI (NLS-1) and UGANDA (OLS)",-0.226019775471614
"EGYPT (NLS-1) and UGANDA (OLS)",-0.0981508859825897
"EQGUINEA (NLS-2) and UGANDA (OLS)",-0.0493169361756653
"ERITREA (OLS) and UGANDA (OLS)",0.0320163004407963
"ETHIOPIA (NLS-2) and UGANDA (OLS)",0.322600609892597
"GABON (NLS-1) and UGANDA (OLS)",-0.140568659508034
"GAMBIA (NLS-1) and UGANDA (OLS)",-0.153421391814048
"GHANA (OLS) and UGANDA (OLS)",0.256490736424984
"GUINEA (NLS-1) and UGANDA (OLS)",0.237669518793789
"GUINEABISSAU (NLS-1) and UGANDA (OLS)",0.105101578454199
"IVORYCOAST (NLS-1) and UGANDA (OLS)",0.0899538608129254
"KENYA (NLS-1) and UGANDA (OLS)",-0.158602707848615
"LESOTHO (NLS-1) and UGANDA (OLS)",-0.01440839814095
"LIBERIA (NLS-2) and UGANDA (OLS)",0.0122521685525444
"LIBYA (NLS-2) and UGANDA (OLS)",-0.383684923776388
"MADAGASCAR (NLS-1) and UGANDA (OLS)",-0.0233663423553734
"MALAWI (NLS-1) and UGANDA (OLS)",-0.0654104185987514
"MALI (NLS-1) and UGANDA (OLS)",-0.187011181769885
"MAURITANIA (OLS) and UGANDA (OLS)",0.238335440341324
"MAURITIUS (OLS) and UGANDA (OLS)",0.00812215688575651
"MOROCCO (NLS-1) and UGANDA (OLS)",0.010738410135099
"MOZAMBIQUE (NLS-1) and UGANDA (OLS)",0.135431983105332
"NAMIBIA (NLS-1) and UGANDA (OLS)",-0.0524136576071567
"NIGER (NLS-1) and UGANDA (OLS)",-0.0376379140557493
"NIGERIA (NLS-1) and UGANDA (OLS)",-0.0877227586058015
"RWANDA (NLS-1) and UGANDA (OLS)",0.179810958731304
"SAOTOME (NLS-1) and UGANDA (OLS)",0.0426556344055991
"SENEGAL (OLS) and UGANDA (OLS)",-0.0286737173822361
"SEYCHELLES (NLS-1) and UGANDA (OLS)",-0.225350256400655
"SIERRALEONE (NLS-1) and UGANDA (OLS)",-0.0434486248021914
"SOMALIA (NLS-1) and UGANDA (OLS)",-0.0670718957706661
"SOUTHAFRICA (NLS-1) and UGANDA (OLS)",0.141786878905249
"SUDAN (OLS) and UGANDA (OLS)",0.214961603066917
"TANZANIA (NLS-1) and UGANDA (OLS)",-0.129248484051854
"TOGO (OLS) and UGANDA (OLS)",-0.0933930035949809
"TUNISIA (NLS-1) and UGANDA (OLS)",-0.220527335946836
"ALGERIA (NLS-1) and ZAMBIA (NLS-1)",0.135111814055615
"ANGOLA (OLS) and ZAMBIA (NLS-1)",-0.170461565064338
"BENIN (NLS-1) and ZAMBIA (NLS-1)",0.195653408093434
"BOTSWANA (NLS-1) and ZAMBIA (NLS-1)",0.12257749051571
"BURKINAFASO (NLS-1) and ZAMBIA (NLS-1)",0.363286830866444
"BURUNDI (NLS-1) and ZAMBIA (NLS-1)",-0.103614564136135
"CABOVERDE (OLS) and ZAMBIA (NLS-1)",-0.0154727174393867
"CAMEROON (NLS-1) and ZAMBIA (NLS-1)",-0.0936647479302128
"CAR (NLS-2) and ZAMBIA (NLS-1)",0.0219251303954113
"CHAD (NLS-1) and ZAMBIA (NLS-1)",0.188798962680888
"COMOROS (NLS-1) and ZAMBIA (NLS-1)",-0.111235000532257
"CONGODR (NLS-2) and ZAMBIA (NLS-1)",-0.092427391547412
"CONGOREPUB (NLS-1) and ZAMBIA (NLS-1)",0.0347098179874476
"DJIBOUTI (NLS-1) and ZAMBIA (NLS-1)",-0.0985299284345509
"EGYPT (NLS-1) and ZAMBIA (NLS-1)",0.0266659595682921
"EQGUINEA (NLS-2) and ZAMBIA (NLS-1)",-0.0851518305633206
"ERITREA (OLS) and ZAMBIA (NLS-1)",0.0827117476093198
"ETHIOPIA (NLS-2) and ZAMBIA (NLS-1)",0.302016712268402
"GABON (NLS-1) and ZAMBIA (NLS-1)",0.214419783577473
"GAMBIA (NLS-1) and ZAMBIA (NLS-1)",0.109550053622115
"GHANA (OLS) and ZAMBIA (NLS-1)",0.16346957044791
"GUINEA (NLS-1) and ZAMBIA (NLS-1)",0.262562008575882
"GUINEABISSAU (NLS-1) and ZAMBIA (NLS-1)",0.0483219969654783
"IVORYCOAST (NLS-1) and ZAMBIA (NLS-1)",0.0822875173328038
"KENYA (NLS-1) and ZAMBIA (NLS-1)",-0.187500417395565
"LESOTHO (NLS-1) and ZAMBIA (NLS-1)",0.127951965408615
"LIBERIA (NLS-2) and ZAMBIA (NLS-1)",0.0889260653197346
"LIBYA (NLS-2) and ZAMBIA (NLS-1)",-0.0277146061714088
"MADAGASCAR (NLS-1) and ZAMBIA (NLS-1)",0.0700532110359412
"MALAWI (NLS-1) and ZAMBIA (NLS-1)",0.099920887735447
"MALI (NLS-1) and ZAMBIA (NLS-1)",0.071334262403447
"MAURITANIA (OLS) and ZAMBIA (NLS-1)",0.463939017064907
"MAURITIUS (OLS) and ZAMBIA (NLS-1)",0.120696652925095
"MOROCCO (NLS-1) and ZAMBIA (NLS-1)",0.134196049537238
"MOZAMBIQUE (NLS-1) and ZAMBIA (NLS-1)",0.374091289326575
"NAMIBIA (NLS-1) and ZAMBIA (NLS-1)",0.0320019300233646
"NIGER (NLS-1) and ZAMBIA (NLS-1)",0.0277647321337453
"NIGERIA (NLS-1) and ZAMBIA (NLS-1)",0.222817313912089
"RWANDA (NLS-1) and ZAMBIA (NLS-1)",0.0290027332893956
"SAOTOME (NLS-1) and ZAMBIA (NLS-1)",0.210247189020634
"SENEGAL (OLS) and ZAMBIA (NLS-1)",0.220495270612896
"SEYCHELLES (NLS-1) and ZAMBIA (NLS-1)",-0.191622637098068
"SIERRALEONE (NLS-1) and ZAMBIA (NLS-1)",0.156946568105458
"SOMALIA (NLS-1) and ZAMBIA (NLS-1)",-0.0945931914317206
"SOUTHAFRICA (NLS-1) and ZAMBIA (NLS-1)",0.357567310868193
"SUDAN (OLS) and ZAMBIA (NLS-1)",0.278564279245609
"TANZANIA (NLS-1) and ZAMBIA (NLS-1)",0.116052263928218
"TOGO (OLS) and ZAMBIA (NLS-1)",0.143945789870976
"TUNISIA (NLS-1) and ZAMBIA (NLS-1)",0.00385180586980837
"UGANDA (OLS) and ZAMBIA (NLS-1)",0.243118354615159
"ALGERIA (NLS-1) and ZIMBABWE (NLS-2)",0.0361374707713041
"ANGOLA (OLS) and ZIMBABWE (NLS-2)",0.120054593670703
"BENIN (NLS-1) and ZIMBABWE (NLS-2)",0.0955045826527087
"BOTSWANA (NLS-1) and ZIMBABWE (NLS-2)",-0.22795824801935
"BURKINAFASO (NLS-1) and ZIMBABWE (NLS-2)",0.0500314668339838
"BURUNDI (NLS-1) and ZIMBABWE (NLS-2)",0.138530495084783
"CABOVERDE (OLS) and ZIMBABWE (NLS-2)",-0.156465525934011
"CAMEROON (NLS-1) and ZIMBABWE (NLS-2)",-0.222769245660142
"CAR (NLS-2) and ZIMBABWE (NLS-2)",0.125760481253899
"CHAD (NLS-1) and ZIMBABWE (NLS-2)",-0.0262248570281066
"COMOROS (NLS-1) and ZIMBABWE (NLS-2)",-0.0783319466828131
"CONGODR (NLS-2) and ZIMBABWE (NLS-2)",-0.0186501957487916
"CONGOREPUB (NLS-1) and ZIMBABWE (NLS-2)",0.0482568309208132
"DJIBOUTI (NLS-1) and ZIMBABWE (NLS-2)",0.0279884400366238
"EGYPT (NLS-1) and ZIMBABWE (NLS-2)",-0.0503314720196932
"EQGUINEA (NLS-2) and ZIMBABWE (NLS-2)",-0.258772556678009
"ERITREA (OLS) and ZIMBABWE (NLS-2)",0.4677003961165
"ETHIOPIA (NLS-2) and ZIMBABWE (NLS-2)",0.0958707637287337
"GABON (NLS-1) and ZIMBABWE (NLS-2)",0.123916827118712
"GAMBIA (NLS-1) and ZIMBABWE (NLS-2)",-0.0520571861565215
"GHANA (OLS) and ZIMBABWE (NLS-2)",0.214547028968523
"GUINEA (NLS-1) and ZIMBABWE (NLS-2)",-0.11022910499786
"GUINEABISSAU (NLS-1) and ZIMBABWE (NLS-2)",0.0706272047175098
"IVORYCOAST (NLS-1) and ZIMBABWE (NLS-2)",0.0956098183441043
"KENYA (NLS-1) and ZIMBABWE (NLS-2)",-0.0196751244542666
"LESOTHO (NLS-1) and ZIMBABWE (NLS-2)",0.206861358203615
"LIBERIA (NLS-2) and ZIMBABWE (NLS-2)",0.0728159735975325
"LIBYA (NLS-2) and ZIMBABWE (NLS-2)",-0.165955003751642
"MADAGASCAR (NLS-1) and ZIMBABWE (NLS-2)",0.0421880331728563
"MALAWI (NLS-1) and ZIMBABWE (NLS-2)",0.00687134145091771
"MALI (NLS-1) and ZIMBABWE (NLS-2)",-0.0825819780297011
"MAURITANIA (OLS) and ZIMBABWE (NLS-2)",0.102068069341829
"MAURITIUS (OLS) and ZIMBABWE (NLS-2)",0.0020864868712194
"MOROCCO (NLS-1) and ZIMBABWE (NLS-2)",-0.0694095816591688
"MOZAMBIQUE (NLS-1) and ZIMBABWE (NLS-2)",0.105839112412115
"NAMIBIA (NLS-1) and ZIMBABWE (NLS-2)",-0.120959438440647
"NIGER (NLS-1) and ZIMBABWE (NLS-2)",0.0712740054192536
"NIGERIA (NLS-1) and ZIMBABWE (NLS-2)",0.132928903540681
"RWANDA (NLS-1) and ZIMBABWE (NLS-2)",-0.115759955084913
"SAOTOME (NLS-1) and ZIMBABWE (NLS-2)",0.0579534018748032
"SENEGAL (OLS) and ZIMBABWE (NLS-2)",-0.130901732502354
"SEYCHELLES (NLS-1) and ZIMBABWE (NLS-2)",-0.0180525079391633
"SIERRALEONE (NLS-1) and ZIMBABWE (NLS-2)",0.0320798584186766
"SOMALIA (NLS-1) and ZIMBABWE (NLS-2)",-0.130012727048318
"SOUTHAFRICA (NLS-1) and ZIMBABWE (NLS-2)",0.0907344187323684
"SUDAN (OLS) and ZIMBABWE (NLS-2)",-0.11677206499451
"TANZANIA (NLS-1) and ZIMBABWE (NLS-2)",0.00404786665194178
"TOGO (OLS) and ZIMBABWE (NLS-2)",0.141518437643793
"TUNISIA (NLS-1) and ZIMBABWE (NLS-2)",-0.198502017004957
"UGANDA (OLS) and ZIMBABWE (NLS-2)",0.0881611955654109
"ZAMBIA (NLS-1) and ZIMBABWE (NLS-2)",0.17476316568546
